,CaseNum,osmid_node,distance,street_count,highway_node,name_u,highway_u,name_v,highway_v,Mode,IncidentAddress,CrossStreets,GeocodeAddress
490,22-07576,3921103478.0,5.100551511053751,4.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
491,22-07576,3921103478.0,5.100551511053751,4.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
492,22-07576,3921103478.0,5.100551511053751,4.0,,Delta Shores Circle South,tertiary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
493,22-07576,3921103478.0,5.100551511053751,4.0,,Delta Shores Circle South,tertiary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
494,22-07576,6917349907.0,49.99406459575525,3.0,,Delta Shores Circle South,tertiary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
495,22-07576,6917349907.0,49.99406459575525,3.0,,Delta Shores Circle South,tertiary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
496,22-07576,6917349907.0,49.99406459575525,3.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
497,22-07576,6917349907.0,49.99406459575525,3.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
498,22-07576,9792266694.0,43.793187494221286,4.0,,Delta Shores Circle South,tertiary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
499,22-07576,9792266694.0,43.793187494221286,4.0,,Delta Shores Circle South,tertiary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
500,22-07576,9792266694.0,43.793187494221286,4.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
501,22-07576,9792266694.0,43.793187494221286,4.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
502,22-07576,9792266695.0,66.18181126722462,3.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
503,22-07576,9792266695.0,66.18181126722462,3.0,,Cosumnes River Boulevard,secondary,,,Driver,"Cosumnes River Blvd. and Delta Shores Cir. S, Sacramento, Sacramento, CA, 95832","['cosumnes river boulevard', 'delta shores cir s']","cosumnes river boulevard & delta shores cir s, Sacramento, CA 95832"
504,23-00040,90634089.0,91.74886634101766,4.0,,Rio Linda Boulevard,tertiary,Rio Linda Boulevard,tertiary,Pedestrian,"In front of 2600 Rio Linda Blvd, Sacramento, Sacramento, CA, 95815",,"2600 rio linda blvd, Sacramento, CA 95815"
505,23-00040,90634089.0,91.74886634101766,4.0,,Lampasas Avenue,residential,Lampasas Avenue,residential,Pedestrian,"In front of 2600 Rio Linda Blvd, Sacramento, Sacramento, CA, 95815",,"2600 rio linda blvd, Sacramento, CA 95815"
506,23-00040,90634089.0,91.74886634101766,4.0,,Rio Linda Boulevard,secondary,Rio Linda Boulevard,secondary,Pedestrian,"In front of 2600 Rio Linda Blvd, Sacramento, Sacramento, CA, 95815",,"2600 rio linda blvd, Sacramento, CA 95815"
507,23-00040,90634089.0,91.74886634101766,4.0,,Lampasas Avenue,secondary,Lampasas Avenue,secondary,Pedestrian,"In front of 2600 Rio Linda Blvd, Sacramento, Sacramento, CA, 95815",,"2600 rio linda blvd, Sacramento, CA 95815"
508,23-01103,90619356.0,10.74233875013085,3.0,,Abbey Road,residential,Abbey Road,residential,Motorcyclist,"14th Ave and Abbey Rd., Sacramento, Sacramento, CA, 95826","['14th avenue', 'abbey road']","14th avenue & abbey road, Sacramento, CA 95826"
509,23-01103,90619356.0,10.74233875013085,3.0,,14th Avenue,secondary,14th Avenue,secondary,Motorcyclist,"14th Ave and Abbey Rd., Sacramento, Sacramento, CA, 95826","['14th avenue', 'abbey road']","14th avenue & abbey road, Sacramento, CA 95826"
510,23-01103,90619356.0,10.74233875013085,3.0,,14th Avenue,secondary,14th Avenue,secondary,Motorcyclist,"14th Ave and Abbey Rd., Sacramento, Sacramento, CA, 95826","['14th avenue', 'abbey road']","14th avenue & abbey road, Sacramento, CA 95826"
511,23-01264,90443149.0,3.3756936193153564,4.0,,Rio Linda Boulevard,secondary,Rio Linda Boulevard,secondary,Pedestrian,"Intersection of Rio Linda Blvd. and South Ave., Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'south avenue']","rio linda boulevard & south avenue, Sacramento, CA 95838"
512,23-01264,90443149.0,3.3756936193153564,4.0,,Rio Linda Boulevard,secondary,Rio Linda Boulevard,secondary,Pedestrian,"Intersection of Rio Linda Blvd. and South Ave., Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'south avenue']","rio linda boulevard & south avenue, Sacramento, CA 95838"
513,23-01264,90443149.0,3.3756936193153564,4.0,,South Avenue,residential,South Avenue,residential,Pedestrian,"Intersection of Rio Linda Blvd. and South Ave., Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'south avenue']","rio linda boulevard & south avenue, Sacramento, CA 95838"
514,23-01264,90443149.0,3.3756936193153564,4.0,,South Avenue,residential,South Avenue,residential,Pedestrian,"Intersection of Rio Linda Blvd. and South Ave., Sacramento, Sacramento, CA, 95838","['rio linda boulevard', 'south avenue']","rio linda boulevard & south avenue, Sacramento, CA 95838"
515,23-01332,90466423.0,4.111607586813724,3.0,,River Park Drive,residential,River Park Drive,residential,Pedestrian,"Response Road and River Park Drive, Sacramento, Sacramento, CA, 95815","['response road', 'river park drive']","response road & river park drive, Sacramento, CA 95815"
516,23-01332,90466423.0,4.111607586813724,3.0,,Response Road,tertiary,Response Road,tertiary,Pedestrian,"Response Road and River Park Drive, Sacramento, Sacramento, CA, 95815","['response road', 'river park drive']","response road & river park drive, Sacramento, CA 95815"
517,23-01332,90466423.0,4.111607586813724,3.0,,Response Road,tertiary,Response Road,tertiary,Pedestrian,"Response Road and River Park Drive, Sacramento, Sacramento, CA, 95815","['response road', 'river park drive']","response road & river park drive, Sacramento, CA 95815"
518,23-01459,90431573.0,15.607482678728775,3.0,,Strader Avenue,residential,Strader Avenue,residential,Motorcyclist,"Marysville Boulevard at Strader Avenue, Sacramento, Sacramento, CA, 95815","['marysville boulevard', 'strader avenue']","marysville boulevard & strader avenue, Sacramento, CA 95815"
519,23-01459,90431573.0,15.607482678728775,3.0,,Marysville Boulevard,secondary,Marysville Boulevard,secondary,Motorcyclist,"Marysville Boulevard at Strader Avenue, Sacramento, Sacramento, CA, 95815","['marysville boulevard', 'strader avenue']","marysville boulevard & strader avenue, Sacramento, CA 95815"
520,23-01459,90431573.0,15.607482678728775,3.0,,Marysville Boulevard,secondary,Marysville Boulevard,secondary,Motorcyclist,"Marysville Boulevard at Strader Avenue, Sacramento, Sacramento, CA, 95815","['marysville boulevard', 'strader avenue']","marysville boulevard & strader avenue, Sacramento, CA 95815"
521,23-01562,90264496.0,9.79742243352744,3.0,,Stockton Boulevard,secondary,Stockton Boulevard,secondary,Bicyclist,"Stockton Boulevard and 20th Avenue, Sacramento, Sacramento, CA, 95820","['stockton boulevard', '20th avenue']","stockton boulevard & 20th avenue, Sacramento, CA 95820"
522,23-01562,90264496.0,9.79742243352744,3.0,,20th Avenue,residential,20th Avenue,residential,Bicyclist,"Stockton Boulevard and 20th Avenue, Sacramento, Sacramento, CA, 95820","['stockton boulevard', '20th avenue']","stockton boulevard & 20th avenue, Sacramento, CA 95820"
523,23-01562,90264496.0,9.79742243352744,3.0,,Stockton Boulevard,secondary,Stockton Boulevard,secondary,Bicyclist,"Stockton Boulevard and 20th Avenue, Sacramento, Sacramento, CA, 95820","['stockton boulevard', '20th avenue']","stockton boulevard & 20th avenue, Sacramento, CA 95820"
524,23-01562,90557843.0,192.7053294102092,3.0,,Stockton Boulevard,secondary,Stockton Boulevard,secondary,Bicyclist,"Stockton Boulevard and 20th Avenue, Sacramento, Sacramento, CA, 95820","['stockton boulevard', '20th avenue']","stockton boulevard & 20th avenue, Sacramento, CA 95820"
525,23-01562,90557843.0,192.7053294102092,3.0,,Stockton Boulevard,secondary,Stockton Boulevard,secondary,Bicyclist,"Stockton Boulevard and 20th Avenue, Sacramento, Sacramento, CA, 95820","['stockton boulevard', '20th avenue']","stockton boulevard & 20th avenue, Sacramento, CA 95820"
526,23-01565,90288559.0,114.67653190563986,3.0,,26th Avenue,residential,26th Avenue,residential,Pedestrian,"Franklin Blvd and 26th Ave, Sacramento, Sacramento, CA, 95820","['franklin boulevard', '26th avenue']","franklin boulevard & 26th avenue, Sacramento, CA 95820"
527,23-01565,90288559.0,114.67653190563986,3.0,,Franklin Boulevard,secondary,Franklin Boulevard,secondary,Pedestrian,"Franklin Blvd and 26th Ave, Sacramento, Sacramento, CA, 95820","['franklin boulevard', '26th avenue']","franklin boulevard & 26th avenue, Sacramento, CA 95820"
528,23-01565,90288559.0,114.67653190563986,3.0,,Franklin Boulevard,secondary,Franklin Boulevard,secondary,Pedestrian,"Franklin Blvd and 26th Ave, Sacramento, Sacramento, CA, 95820","['franklin boulevard', '26th avenue']","franklin boulevard & 26th avenue, Sacramento, CA 95820"
529,23-01565,90288675.0,4.221795133337283,3.0,,26th Avenue,residential,26th Avenue,residential,Pedestrian,"Franklin Blvd and 26th Ave, Sacramento, Sacramento, CA, 95820","['franklin boulevard', '26th avenue']","franklin boulevard & 26th avenue, Sacramento, CA 95820"
530,23-01565,90288675.0,4.221795133337283,3.0,,Franklin Boulevard,secondary,Franklin Boulevard,secondary,Pedestrian,"Franklin Blvd and 26th Ave, Sacramento, Sacramento, CA, 95820","['franklin boulevard', '26th avenue']","franklin boulevard & 26th avenue, Sacramento, CA 95820"
531,23-01565,90288675.0,4.221795133337283,3.0,,Franklin Boulevard,secondary,Franklin Boulevard,secondary,Pedestrian,"Franklin Blvd and 26th Ave, Sacramento, Sacramento, CA, 95820","['franklin boulevard', '26th avenue']","franklin boulevard & 26th avenue, Sacramento, CA 95820"
532,23-01848,90526351.0,3.491930206789589,4.0,,8th Street,residential,,,Pedestrian,"8th Street and P Street, Sacramento, Sacramento, CA, 95814","['8th street', 'p street']","8th street & p street, Sacramento, CA 95814"
533,23-01848,90526351.0,3.491930206789589,4.0,,P Street,secondary,,,Pedestrian,"8th Street and P Street, Sacramento, Sacramento, CA, 95814","['8th street', 'p street']","8th street & p street, Sacramento, CA 95814"
534,23-02196,90330717.0,7.467789096941364,4.0,traffic_signals,24th Street,residential,24th Street,residential,Motorcyclist,"Intersection of W Street and 24th Street, Sacramento, Sacramento, CA, 95818","['w street', '24th street']","w street & 24th street, Sacramento, CA 95818"
535,23-02196,90330717.0,7.467789096941364,4.0,traffic_signals,24th Street,residential,24th Street,residential,Motorcyclist,"Intersection of W Street and 24th Street, Sacramento, Sacramento, CA, 95818","['w street', '24th street']","w street & 24th street, Sacramento, CA 95818"
536,23-02196,90330717.0,7.467789096941364,4.0,traffic_signals,W Street,primary,,,Motorcyclist,"Intersection of W Street and 24th Street, Sacramento, Sacramento, CA, 95818","['w street', '24th street']","w street & 24th street, Sacramento, CA 95818"
537,23-02297,980034993.0,41.62898601809989,4.0,,Howe Avenue,primary,,,Pedestrian,"Howe Avenue 125 Ft South of Feature Drive, Sacramento, Sacramento, CA, 95825","['howe avenue', 'feature drive']","howe avenue & feature drive, Sacramento, CA 95825"
538,23-02297,980034993.0,41.62898601809989,4.0,,Feature Drive,residential,,,Pedestrian,"Howe Avenue 125 Ft South of Feature Drive, Sacramento, Sacramento, CA, 95825","['howe avenue', 'feature drive']","howe avenue & feature drive, Sacramento, CA 95825"
539,23-02297,982991746.0,46.3563939883554,4.0,,Howe Avenue,primary,,,Pedestrian,"Howe Avenue 125 Ft South of Feature Drive, Sacramento, Sacramento, CA, 95825","['howe avenue', 'feature drive']","howe avenue & feature drive, Sacramento, CA 95825"
540,23-02323,90455360.0,8.081723137579353,4.0,,Helena Avenue,residential,Helena Avenue,residential,Motorcyclist,"Del Paso Blvd and Helena Ave, Sacramento, Sacramento, CA, 95815","['del paso boulevard', 'helena avenue']","del paso boulevard & helena avenue, Sacramento, CA 95815"
541,23-02323,90455360.0,8.081723137579353,4.0,,Las Palmas Avenue,residential,Las Palmas Avenue,residential,Motorcyclist,"Del Paso Blvd and Helena Ave, Sacramento, Sacramento, CA, 95815","['del paso boulevard', 'helena avenue']","del paso boulevard & helena avenue, Sacramento, CA 95815"
542,23-02323,90455360.0,8.081723137579353,4.0,,Del Paso Boulevard,secondary,Del Paso Boulevard,secondary,Motorcyclist,"Del Paso Blvd and Helena Ave, Sacramento, Sacramento, CA, 95815","['del paso boulevard', 'helena avenue']","del paso boulevard & helena avenue, Sacramento, CA 95815"
543,23-02323,90455360.0,8.081723137579353,4.0,,Del Paso Boulevard,secondary,Del Paso Boulevard,secondary,Motorcyclist,"Del Paso Blvd and Helena Ave, Sacramento, Sacramento, CA, 95815","['del paso boulevard', 'helena avenue']","del paso boulevard & helena avenue, Sacramento, CA 95815"
544,23-02357,90346603.0,17.32323666440706,3.0,traffic_signals,Calvine Road,tertiary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
545,23-02357,90346603.0,17.32323666440706,3.0,traffic_signals,Franklin Boulevard,secondary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
546,23-02357,3448341770.0,45.58930472580433,4.0,traffic_signals,Franklin Boulevard,secondary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
547,23-02357,3448341770.0,45.58930472580433,4.0,traffic_signals,Calvine Road,tertiary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
548,23-02357,7016811338.0,49.02647801871268,4.0,traffic_signals,Calvine Road,tertiary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
549,23-02357,7016811338.0,49.02647801871268,4.0,traffic_signals,Franklin Boulevard,secondary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
550,23-02357,7016811339.0,25.775195870936464,3.0,traffic_signals,Franklin Boulevard,secondary,,,Passenger,"Franklin Blvd and Calvine Rd, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
551,23-02425,90346603.0,17.32323666440706,3.0,traffic_signals,Calvine Road,tertiary,,,Driver,"Franklin Boulevard and Calvine Road, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
552,23-02425,90346603.0,17.32323666440706,3.0,traffic_signals,Franklin Boulevard,secondary,,,Driver,"Franklin Boulevard and Calvine Road, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'calvine road']","franklin boulevard & calvine road, Sacramento, CA 95823"
