osmid,y,x,street_count,highway,ref,geometry
90508011,38.494651,-121.54241,3,,,POINT (-121.54241 38.494651)
90508030,38.493319,-121.540334,3,,,POINT (-121.540334 38.493319)
90508032,38.493359,-121.539195,3,,,POINT (-121.539195 38.493359)
90508033,38.493399,-121.5382901,4,,,POINT (-121.5382901 38.493399)
90508052,38.521494,-121.513805,3,,,POINT (-121.513805 38.521494)
90508122,38.503627,-121.485863,3,,,POINT (-121.485863 38.503627)
90508138,38.503766,-121.483615,3,,,POINT (-121.483615 38.503766)
90508554,38.513719,-121.536708,1,turning_circle,,POINT (-121.536708 38.513719)
90508690,38.525001,-121.512694,1,turning_circle,,POINT (-121.512694 38.525001)
90508693,38.524993,-121.511027,4,,,POINT (-121.511027 38.524993)
90508700,38.498235,-121.491279,3,,,POINT (-121.491279 38.498235)
90508727,38.496618,-121.4884,3,,,POINT (-121.4884 38.496618)
90508734,38.533718,-121.397522,1,,,POINT (-121.397522 38.533718)
90508736,38.533748,-121.396751,4,,,POINT (-121.396751 38.533748)
90508785,38.536391,-121.396879,3,,,POINT (-121.396879 38.536391)
90508831,38.534695,-121.39954,1,,,POINT (-121.39954 38.534695)
90508871,38.668942,-121.518718,3,,,POINT (-121.518718 38.668942)
90508883,38.636145,-121.533499,3,,,POINT (-121.533499 38.636145)
90508889,38.636159,-121.532567,3,,,POINT (-121.532567 38.636159)
90508905,38.63495,-121.529715,4,stop,,POINT (-121.529715 38.63495)
90508926,38.633691,-121.528699,3,,,POINT (-121.528699 38.633691)
90509025,38.5712266,-121.4542762,3,stop,,POINT (-121.4542762 38.5712266)
90509034,38.568858,-121.455007,3,,,POINT (-121.455007 38.568858)
90509036,38.567816,-121.455456,3,,,POINT (-121.455456 38.567816)
90509038,38.567216,-121.455714,4,stop,,POINT (-121.455714 38.567216)
90509040,38.5649352,-121.4567607,3,,,POINT (-121.4567607 38.5649352)
90509079,38.561022,-121.45777,3,,,POINT (-121.45777 38.561022)
90509082,38.559548,-121.458474,4,,,POINT (-121.458474 38.559548)
90509086,38.5577901,-121.4592404,4,,,POINT (-121.4592404 38.5577901)
90509087,38.5571907,-121.4595121,4,,,POINT (-121.4595121 38.5571907)
90509090,38.5795217,-121.4545571,3,,,POINT (-121.4545571 38.5795217)
90509092,38.5784214,-121.4535526,3,,,POINT (-121.4535526 38.5784214)
90509093,38.5773335,-121.4526209,3,,,POINT (-121.4526209 38.5773335)
90509105,38.553393,-121.462156,3,,,POINT (-121.462156 38.553393)
90509116,38.539446,-121.463925,3,,,POINT (-121.463925 38.539446)
90509124,38.541193,-121.463767,3,,,POINT (-121.463767 38.541193)
90509128,38.539446,-121.463748,3,,,POINT (-121.463748 38.539446)
90509147,38.554082,-121.461858,1,,,POINT (-121.461858 38.554082)
90509152,38.551286,-121.462789,3,,,POINT (-121.462789 38.551286)
90509154,38.550242,-121.463237,3,,,POINT (-121.463237 38.550242)
90509163,38.547769,-121.463051,3,,,POINT (-121.463051 38.547769)
90509169,38.5456995,-121.4635838,3,,,POINT (-121.4635838 38.5456995)
90509175,38.550087,-121.462661,3,,,POINT (-121.462661 38.550087)
90509181,38.5647759,-121.4561861,3,,,POINT (-121.4561861 38.5647759)
90509183,38.562838,-121.457024,3,,,POINT (-121.457024 38.562838)
90509335,38.52979,-121.507699,3,,,POINT (-121.507699 38.52979)
90509350,38.529504,-121.506238,3,,,POINT (-121.506238 38.529504)
90509352,38.529498,-121.505714,3,,,POINT (-121.505714 38.529498)
90509407,38.5495954,-121.4409754,3,,,POINT (-121.4409754 38.5495954)
90509409,38.5501034,-121.4409967,1,turning_circle,,POINT (-121.4409967 38.5501034)
90509755,38.6212975,-121.4786719,3,,,POINT (-121.4786719 38.6212975)
90509762,38.6219932,-121.4784881,4,stop,,POINT (-121.4784881 38.6219932)
90509764,38.624692,-121.477508,3,,,POINT (-121.477508 38.624692)
90509774,38.626355,-121.477023,3,,,POINT (-121.477023 38.626355)
90509791,38.618084,-121.479369,3,,,POINT (-121.479369 38.618084)
90509793,38.617274,-121.479372,4,,,POINT (-121.479372 38.617274)
90509796,38.616566,-121.479372,3,,,POINT (-121.479372 38.616566)
90509798,38.615882,-121.479373,4,,,POINT (-121.479373 38.615882)
90509800,38.611659,-121.479379,4,,,POINT (-121.479379 38.611659)
90509861,38.493615,-121.549076,3,,,POINT (-121.549076 38.493615)
90509865,38.493028,-121.550477,3,,,POINT (-121.550477 38.493028)
90510361,38.4702698,-121.452067,3,,,POINT (-121.452067 38.4702698)
90510498,38.5744338,-121.4853491,5,stop,,POINT (-121.4853491 38.5744338)
90510500,38.5737305,-121.4826804,4,,,POINT (-121.4826804 38.5737305)
90510506,38.5733784,-121.4813625,4,,,POINT (-121.4813625 38.5733784)
90510508,38.5730154,-121.4800105,4,,,POINT (-121.4800105 38.5730154)
90510510,38.5723093,-121.4773488,4,,,POINT (-121.4773488 38.5723093)
90510514,38.5712484,-121.4733601,4,,,POINT (-121.4733601 38.5712484)
90510516,38.5705269,-121.4706886,4,,,POINT (-121.4706886 38.5705269)
90510518,38.5701688,-121.4693549,4,traffic_signals,,POINT (-121.4693549 38.5701688)
90510524,38.569827,-121.4680127,4,traffic_signals,,POINT (-121.4680127 38.569827)
90510535,38.51183,-121.420226,3,,,POINT (-121.420226 38.51183)
90510537,38.511844,-121.421519,3,,,POINT (-121.421519 38.511844)
90510670,38.4899669,-121.5371591,3,,,POINT (-121.5371591 38.4899669)
90510674,38.489328,-121.536636,1,turning_circle,,POINT (-121.536636 38.489328)
90510706,38.5662115,-121.4657697,3,,,POINT (-121.4657697 38.5662115)
90510972,38.485007,-121.525652,1,,,POINT (-121.525652 38.485007)
90511001,38.453451,-121.435962,3,,,POINT (-121.435962 38.453451)
90511009,38.453843,-121.435159,1,turning_circle,,POINT (-121.435159 38.453843)
90511179,38.4892321,-121.5239639,3,,,POINT (-121.5239639 38.4892321)
90511181,38.4887596,-121.5236445,1,turning_circle,,POINT (-121.5236445 38.4887596)
90511267,38.671133,-121.5238678,1,turning_circle,,POINT (-121.5238678 38.671133)
90511332,38.511962,-121.419336,1,turning_circle,,POINT (-121.419336 38.511962)
90511333,38.454216,-121.439252,3,,,POINT (-121.439252 38.454216)
90511334,38.4535,-121.439261,3,,,POINT (-121.439261 38.4535)
90511427,38.497863,-121.523016,3,,,POINT (-121.523016 38.497863)
90511432,38.498071,-121.52207,1,turning_circle,,POINT (-121.52207 38.498071)
90511695,38.623948,-121.466622,3,,,POINT (-121.466622 38.623948)
90511836,38.624623,-121.471773,3,,,POINT (-121.471773 38.624623)
90512222,38.634613,-121.532696,3,,,POINT (-121.532696 38.634613)
90512236,38.633748,-121.530934,4,,,POINT (-121.530934 38.633748)
90512244,38.633689,-121.529627,3,,,POINT (-121.529627 38.633689)
90512292,38.6393207,-121.4472774,1,turning_circle,,POINT (-121.4472774 38.6393207)
90512294,38.6402924,-121.4472078,3,,,POINT (-121.4472078 38.6402924)
90512298,38.659006,-121.447229,1,,,POINT (-121.447229 38.659006)
90512300,38.659787,-121.447223,3,,,POINT (-121.447223 38.659787)
90512529,38.521848,-121.492805,3,,,POINT (-121.492805 38.521848)
90512774,38.537256,-121.438586,3,,,POINT (-121.438586 38.537256)
90512821,38.536714,-121.436169,3,,,POINT (-121.436169 38.536714)
90512897,38.658478,-121.450527,3,,,POINT (-121.450527 38.658478)
90512913,38.654832,-121.450448,3,,,POINT (-121.450448 38.654832)
90512938,38.536044,-121.509125,3,,,POINT (-121.509125 38.536044)
90513054,38.496111,-121.550547,3,,,POINT (-121.550547 38.496111)
90513056,38.496611,-121.550864,1,turning_circle,,POINT (-121.550864 38.496611)
90513472,38.465737,-121.417694,3,,,POINT (-121.417694 38.465737)
90513509,38.464424,-121.414546,3,,,POINT (-121.414546 38.464424)
90513592,38.645129,-121.4430307,3,,,POINT (-121.4430307 38.645129)
90513597,38.64621,-121.44115,3,,,POINT (-121.44115 38.64621)
90513617,38.646756,-121.441249,1,turning_circle,,POINT (-121.441249 38.646756)
90513785,38.631077,-121.488094,3,,,POINT (-121.488094 38.631077)
90514156,38.480593,-121.542643,3,,,POINT (-121.542643 38.480593)
90514166,38.47985,-121.5441883,3,,,POINT (-121.5441883 38.47985)
90514268,38.4426943,-121.4088028,3,,,POINT (-121.4088028 38.4426943)
90514273,38.4429657,-121.4088665,1,turning_circle,,POINT (-121.4088665 38.4429657)
90514409,38.503703,-121.507131,4,,,POINT (-121.507131 38.503703)
90514420,38.50356,-121.506435,1,,,POINT (-121.506435 38.50356)
90514440,38.5611187,-121.4954249,3,,,POINT (-121.4954249 38.5611187)
90514448,38.5607694,-121.4956932,3,,,POINT (-121.4956932 38.5607694)
90514457,38.5585162,-121.4967101,4,,,POINT (-121.4967101 38.5585162)
90514468,38.5560216,-121.497738,5,,,POINT (-121.497738 38.5560216)
90514485,38.5543877,-121.4975362,3,,,POINT (-121.4975362 38.5543877)
90514497,38.5533985,-121.4980877,4,,,POINT (-121.4980877 38.5533985)
90514503,38.5523608,-121.499373,3,,,POINT (-121.499373 38.5523608)
90514514,38.586482,-121.4845676,4,stop,,POINT (-121.4845676 38.586482)
90514518,38.5843453,-121.4854936,3,,,POINT (-121.4854936 38.5843453)
90514520,38.5831868,-121.485984,4,traffic_signals,,POINT (-121.485984 38.5831868)
90514524,38.5799071,-121.4874118,4,traffic_signals,,POINT (-121.4874118 38.5799071)
90514535,38.5732742,-121.4902819,4,,,POINT (-121.4902819 38.5732742)
90514537,38.5721825,-121.4907572,4,,,POINT (-121.4907572 38.5721825)
90514543,38.569997,-121.4917085,4,,,POINT (-121.4917085 38.569997)
90514546,38.5689058,-121.4921834,4,,,POINT (-121.4921834 38.5689058)
90514549,38.5667139,-121.4931375,4,,,POINT (-121.4931375 38.5667139)
90514551,38.565622,-121.4936127,4,,,POINT (-121.4936127 38.565622)
90514562,38.5766126,-121.488846,3,,,POINT (-121.488846 38.5766126)
90514593,38.512149,-121.507524,3,,,POINT (-121.507524 38.512149)
90514608,38.510352,-121.507176,3,,,POINT (-121.507176 38.510352)
90514635,38.507957,-121.50688,3,,,POINT (-121.50688 38.507957)
90514637,38.504775,-121.50697,3,,,POINT (-121.50697 38.504775)
90514653,38.512477,-121.507088,1,turning_circle,,POINT (-121.507088 38.512477)
90514672,38.5216118,-121.50658,3,,,POINT (-121.50658 38.5216118)
90514693,38.515914,-121.506963,3,,,POINT (-121.506963 38.515914)
90514695,38.514321,-121.507009,1,turning_circle,,POINT (-121.507009 38.514321)
90514709,38.489772,-121.471086,3,,,POINT (-121.471086 38.489772)
90514717,38.604586,-121.42813,1,turning_circle,,POINT (-121.42813 38.604586)
90514735,38.603932,-121.452758,3,,,POINT (-121.452758 38.603932)
90514765,38.500062,-121.409607,1,turning_circle,,POINT (-121.409607 38.500062)
90514854,38.467041,-121.454993,3,,,POINT (-121.454993 38.467041)
90514858,38.467536,-121.456388,3,,,POINT (-121.456388 38.467536)
90514860,38.46825,-121.456594,3,,,POINT (-121.456594 38.46825)
90515028,38.487554,-121.494863,3,,,POINT (-121.494863 38.487554)
90515040,38.4875383,-121.4923535,3,,,POINT (-121.4923535 38.4875383)
90515211,38.49867,-121.5425,3,,,POINT (-121.5425 38.49867)
90515221,38.497897,-121.54223,1,turning_circle,,POINT (-121.54223 38.497897)
90515231,38.640194,-121.461105,3,,,POINT (-121.461105 38.640194)
90515234,38.638607,-121.461143,3,,,POINT (-121.461143 38.638607)
90515372,38.5587706,-121.5008485,3,,,POINT (-121.5008485 38.5587706)
90515374,38.5583301,-121.4991219,3,,,POINT (-121.4991219 38.5583301)
90515380,38.5553146,-121.48862,1,,,POINT (-121.48862 38.5553146)
90515383,38.5551014,-121.4874893,4,,,POINT (-121.4874893 38.5551014)
90515392,38.5547348,-121.4850633,4,,,POINT (-121.4850633 38.5547348)
90515393,38.5540172,-121.4822801,3,,,POINT (-121.4822801 38.5540172)
90515395,38.5538598,-121.4816838,3,,,POINT (-121.4816838 38.5538598)
90515399,38.5536728,-121.4809196,3,,,POINT (-121.4809196 38.5536728)
90515404,38.553573,-121.48074,3,,,POINT (-121.48074 38.553573)
90515498,38.5922769,-121.4867687,1,turning_circle,,POINT (-121.4867687 38.5922769)
90515500,38.593383,-121.486302,1,turning_circle,,POINT (-121.486302 38.593383)
90515505,38.5494713,-121.4090279,4,,,POINT (-121.4090279 38.5494713)
90515557,38.5695908,-121.4089929,4,,,POINT (-121.4089929 38.5695908)
90515575,38.5721314,-121.4132322,4,,,POINT (-121.4132322 38.5721314)
90515596,38.574182,-121.415241,5,traffic_signals,,POINT (-121.415241 38.574182)
90515646,38.6197561,-121.4153305,3,,,POINT (-121.4153305 38.6197561)
90515648,38.6217242,-121.4153314,4,stop,,POINT (-121.4153314 38.6217242)
90515665,38.528799,-121.415166,1,turning_circle,,POINT (-121.415166 38.528799)
90516145,38.620948,-121.48798,3,,,POINT (-121.48798 38.620948)
90516152,38.620851,-121.484867,1,turning_circle,,POINT (-121.484867 38.620851)
90516214,38.481415,-121.491628,3,,,POINT (-121.491628 38.481415)
90516216,38.480915,-121.491626,3,,,POINT (-121.491626 38.480915)
90516218,38.480196,-121.491624,3,,,POINT (-121.491624 38.480196)
90516220,38.479489,-121.491622,3,,,POINT (-121.491622 38.479489)
90516223,38.478802,-121.491622,3,,,POINT (-121.491622 38.478802)
90516225,38.4774033,-121.4916204,3,,,POINT (-121.4916204 38.4774033)
90516397,38.5857401,-121.4956201,4,traffic_signals,,POINT (-121.4956201 38.5857401)
90516399,38.5853988,-121.4942391,4,,,POINT (-121.4942391 38.5853988)
90516401,38.584325,-121.490225,3,,,POINT (-121.490225 38.584325)
90516403,38.5839824,-121.488936,4,traffic_signals,,POINT (-121.488936 38.5839824)
90516407,38.5834987,-121.4873437,3,,,POINT (-121.4873437 38.5834987)
90516409,38.5824857,-121.483352,4,traffic_signals,,POINT (-121.483352 38.5824857)
90516411,38.582121,-121.4819778,3,,,POINT (-121.4819778 38.582121)
90516412,38.5814153,-121.4793251,4,,,POINT (-121.4793251 38.5814153)
90516416,38.5810616,-121.4779955,4,,,POINT (-121.4779955 38.5810616)
90516417,38.5807291,-121.47673,4,stop,,POINT (-121.47673 38.5807291)
90516418,38.5800122,-121.4740142,4,,,POINT (-121.4740142 38.5800122)
90516420,38.5792867,-121.4713387,4,,,POINT (-121.4713387 38.5792867)
90516422,38.5789365,-121.470007,4,,,POINT (-121.470007 38.5789365)
90516424,38.5782183,-121.4673369,4,,,POINT (-121.4673369 38.5782183)
90516426,38.5778668,-121.4659884,4,traffic_signals,,POINT (-121.4659884 38.5778668)
90516432,38.5775063,-121.4646316,4,traffic_signals,,POINT (-121.4646316 38.5775063)
90516438,38.574521,-121.45507,3,,,POINT (-121.45507 38.574521)
90516440,38.5743041,-121.4541516,3,,,POINT (-121.4541516 38.5743041)
90516444,38.5706851,-121.4332044,3,,,POINT (-121.4332044 38.5706851)
90516450,38.5706,-121.434114,3,,,POINT (-121.434114 38.5706)
90516452,38.5705787,-121.4343105,3,,,POINT (-121.4343105 38.5705787)
90516454,38.570522,-121.435003,3,,,POINT (-121.435003 38.570522)
90516456,38.570509,-121.435157,3,,,POINT (-121.435157 38.570509)
90516459,38.5703949,-121.4364705,3,,,POINT (-121.4364705 38.5703949)
90516462,38.5703386,-121.437384,4,,,POINT (-121.437384 38.5703386)
90516466,38.5707352,-121.4402007,4,,,POINT (-121.4402007 38.5707352)
90516468,38.570867,-121.441134,4,,,POINT (-121.441134 38.570867)
90516478,38.57131,-121.443239,3,,,POINT (-121.443239 38.57131)
90516483,38.5719893,-121.4437683,3,,,POINT (-121.4437683 38.5719893)
90516485,38.57207,-121.443865,4,,,POINT (-121.443865 38.57207)
90516495,38.572478,-121.444862,4,,,POINT (-121.444862 38.572478)
90516496,38.5727916,-121.445953,3,,,POINT (-121.445953 38.5727916)
90516498,38.573422,-121.448183,4,,,POINT (-121.448183 38.573422)
90516537,38.574057,-121.451994,3,,,POINT (-121.451994 38.574057)
90516539,38.5738166,-121.4511892,3,,,POINT (-121.4511892 38.5738166)
90516859,38.580475,-121.4527307,3,,,POINT (-121.4527307 38.580475)
90516877,38.574962,-121.450556,3,,,POINT (-121.450556 38.574962)
90517097,38.510545,-121.413259,3,,,POINT (-121.413259 38.510545)
90517108,38.532864,-121.430407,1,,,POINT (-121.430407 38.532864)
90517366,38.60813,-121.538817,1,turning_circle,,POINT (-121.538817 38.60813)
90517381,38.4434537,-121.4137673,3,,,POINT (-121.4137673 38.4434537)
90517470,38.643516,-121.387953,3,,,POINT (-121.387953 38.643516)
90517484,38.637887,-121.526742,4,,,POINT (-121.526742 38.637887)
90517495,38.63743,-121.526003,1,turning_circle,,POINT (-121.526003 38.63743)
90517514,38.628857,-121.5255451,3,,,POINT (-121.5255451 38.628857)
90517524,38.499869,-121.541372,3,,,POINT (-121.541372 38.499869)
90517530,38.499718,-121.542301,1,turning_circle,,POINT (-121.542301 38.499718)
90517649,38.649915,-121.460277,3,,,POINT (-121.460277 38.649915)
90517651,38.649909,-121.459438,1,turning_circle,,POINT (-121.459438 38.649909)
90517913,38.507687,-121.547299,4,,,POINT (-121.547299 38.507687)
90517932,38.505571,-121.546299,3,,,POINT (-121.546299 38.505571)
90517934,38.505291,-121.546537,3,,,POINT (-121.546537 38.505291)
90517939,38.504094,-121.547567,3,,,POINT (-121.547567 38.504094)
90517945,38.503405,-121.548221,3,,,POINT (-121.548221 38.503405)
90518007,38.636451,-121.412631,3,,,POINT (-121.412631 38.636451)
90518143,38.65615,-121.444959,3,,,POINT (-121.444959 38.65615)
90518153,38.657052,-121.445182,3,,,POINT (-121.445182 38.657052)
90518159,38.6577384,-121.4468874,3,,,POINT (-121.4468874 38.6577384)
90518350,38.502073,-121.514395,3,,,POINT (-121.514395 38.502073)
90518356,38.541253,-121.453027,3,,,POINT (-121.453027 38.541253)
90518358,38.541242,-121.451473,3,,,POINT (-121.451473 38.541242)
90518360,38.541238,-121.450739,3,,,POINT (-121.450739 38.541238)
90518363,38.5443636,-121.4978354,3,,,POINT (-121.4978354 38.5443636)
90518368,38.541213,-121.471217,4,,,POINT (-121.471217 38.541213)
90518378,38.541019,-121.467049,3,,,POINT (-121.467049 38.541019)
90518390,38.5436054,-121.4940294,3,,,POINT (-121.4940294 38.5436054)
90518392,38.5433481,-121.4927551,3,,,POINT (-121.4927551 38.5433481)
90518397,38.54125,-121.443958,3,,,POINT (-121.443958 38.54125)
90518399,38.5412787,-121.4416721,1,,,POINT (-121.4416721 38.5412787)
90518403,38.541141,-121.466608,1,turning_circle,,POINT (-121.466608 38.541141)
90518410,38.541195,-121.466363,3,,,POINT (-121.466363 38.541195)
90518412,38.541193,-121.464767,4,,,POINT (-121.464767 38.541193)
90518414,38.541192,-121.462753,3,,,POINT (-121.462753 38.541192)
90518416,38.5411891,-121.4593425,3,,,POINT (-121.4593425 38.5411891)
90518417,38.541187,-121.457865,4,,,POINT (-121.457865 38.541187)
90518422,38.541545,-121.438584,3,,,POINT (-121.438584 38.541545)
90518424,38.541572,-121.435244,4,,,POINT (-121.435244 38.541572)
90518426,38.541583,-121.434021,3,,,POINT (-121.434021 38.541583)
90518430,38.5423829,-121.4882377,3,,,POINT (-121.4882377 38.5423829)
90518435,38.54086,-121.450527,3,,,POINT (-121.450527 38.54086)
90518439,38.540861,-121.447915,4,,,POINT (-121.447915 38.540861)
90518441,38.540861,-121.446269,1,,,POINT (-121.446269 38.540861)
90518806,38.617873,-121.485709,3,,,POINT (-121.485709 38.617873)
90518808,38.617648,-121.48591,1,turning_circle,,POINT (-121.48591 38.617648)
90518813,38.6439005,-121.4259423,1,turning_circle,,POINT (-121.4259423 38.6439005)
90518894,38.615176,-121.438088,3,,,POINT (-121.438088 38.615176)
90518898,38.615847,-121.436366,3,,,POINT (-121.436366 38.615847)
90518899,38.616273,-121.436345,1,turning_circle,,POINT (-121.436345 38.616273)
90518904,38.6799687,-121.5262667,4,,,POINT (-121.5262667 38.6799687)
90519027,38.625334,-121.509679,3,,,POINT (-121.509679 38.625334)
90519052,38.6203512,-121.5102914,3,,,POINT (-121.5102914 38.6203512)
90519056,38.619633,-121.510044,3,,,POINT (-121.510044 38.619633)
90519061,38.618937,-121.509725,3,,,POINT (-121.509725 38.618937)
90519067,38.618142,-121.509252,3,,,POINT (-121.509252 38.618142)
90519071,38.617853,-121.509018,3,,,POINT (-121.509018 38.617853)
90519082,38.617237,-121.508221,3,,,POINT (-121.508221 38.617237)
90519106,38.6165695,-121.5065022,2,,,POINT (-121.5065022 38.6165695)
90519111,38.6162678,-121.5060386,2,,,POINT (-121.5060386 38.6162678)
90519113,38.6162162,-121.5059903,3,,,POINT (-121.5059903 38.6162162)
90519115,38.6159164,-121.5057407,2,,,POINT (-121.5057407 38.6159164)
90519153,38.6128864,-121.505074,4,,,POINT (-121.505074 38.6128864)
90519251,38.6274624,-121.5018234,4,,,POINT (-121.5018234 38.6274624)
90519267,38.625631,-121.502281,3,,,POINT (-121.502281 38.625631)
90519412,38.630274,-121.480066,3,,,POINT (-121.480066 38.630274)
90519500,38.616891,-121.499505,1,turning_circle,,POINT (-121.499505 38.616891)
90519629,38.504683,-121.540848,3,,,POINT (-121.540848 38.504683)
90519796,38.615442,-121.499149,1,turning_circle,,POINT (-121.499149 38.615442)
90522221,38.611212,-121.531453,3,,,POINT (-121.531453 38.611212)
90522227,38.61158,-121.531754,3,,,POINT (-121.531754 38.61158)
90522240,38.611793,-121.532422,3,,,POINT (-121.532422 38.611793)
90522242,38.611793,-121.533168,3,,,POINT (-121.533168 38.611793)
90522252,38.611696,-121.533743,3,,,POINT (-121.533743 38.611696)
